2019-12-24 13,102.12,102863
2019-12-24 14,102.16,10406
2019-12-24 15,102.16,10406
2019-12-24 16,102.16,0
2019-12-24 17,102.16,0
2019-12-24 18,102.16,0
2019-12-24 19,102.16,0
2019-12-24 20,102.16,0
2019-12-24 21,102.16,0
2019-12-24 22,102.16,0
2019-12-24 23,102.16,0
2019-12-25 00,102.16,0
2019-12-25 01,102.16,0
2019-12-25 02,102.16,0
2019-12-25 03,102.16,0
2019-12-25 04,102.16,0
2019-12-25 05,102.16,0
2019-12-25 06,102.16,0
2019-12-25 07,102.16,0
2019-12-25 08,102.16,0
2019-12-25 09,102.16,0
2019-12-25 10,102.16,0
2019-12-25 11,102.16,0
2019-12-25 12,102.16,0
2019-12-25 13,102.16,0
2019-12-25 14,102.16,0
2019-12-25 15,102.16,0
2019-12-25 16,102.16,0
2019-12-25 17,102.16,0
2019-12-25 18,102.16,0
2019-12-25 19,102.16,0
2019-12-25 20,102.16,0
2019-12-25 21,102.16,0
2019-12-25 22,102.16,0
2019-12-25 23,102.16,0
2019-12-26 00,102.16,0
2019-12-26 01,102.16,0
2019-12-26 02,102.16,0
2019-12-26 03,102.16,0
2019-12-26 04,102.16,0
2019-12-26 05,102.4,25
2019-12-26 06,102.4,25
2019-12-26 07,102.4,25
2019-12-26 08,102.4,3460
2019-12-26 09,102.56,11460
2019-12-26 10,103.04,229246
2019-12-26 11,103.12,120888
2019-12-26 12,103.32,85337
2019-12-26 13,103.44,51720
2019-12-26 14,103.36,63724
2019-12-26 15,103.36,27285
2019-12-26 16,103.12,120454
2019-12-26 17,103.36,5026
2019-12-26 18,103.2,12
2019-12-26 19,103.2,8300
2019-12-26 20,103.2,8300
2019-12-26 21,103.2,8300
2019-12-26 22,103.2,8300
2019-12-26 23,103.2,8300
2019-12-27 00,103.2,8300
2019-12-27 01,103.2,8300
2019-12-27 02,103.2,8300
2019-12-27 03,103.2,8300
2019-12-27 04,103.2,8300
2019-12-27 05,103.68,237
2019-12-27 06,103.68,237
2019-12-27 07,103.6,3492
2019-12-27 08,103.44,8647
2019-12-27 09,103.44,2150
2019-12-27 10,102.56,203914
2019-12-27 11,102.96,140600
2019-12-27 12,103.36,252918
2019-12-27 13,103.36,119227
2019-12-27 14,103.28,121465
2019-12-27 15,103.344,124756
2019-12-27 16,103.36,108536
2019-12-27 17,103.36,5979
2019-12-27 18,103.36,1150
2019-12-27 19,103.36,1150
2019-12-27 20,103.36,1150
2019-12-27 21,103.36,1150
2019-12-27 22,103.36,1150
2019-12-27 23,103.36,1150
2019-12-28 00,103.36,1150
2019-12-28 01,103.36,1150
2019-12-28 02,103.36,1150
2019-12-28 03,103.36,1150
2019-12-28 04,103.36,1150
2019-12-28 05,103.36,1150
2019-12-28 06,103.36,1150
2019-12-28 07,103.36,1150
2019-12-28 08,103.36,1150
2019-12-28 09,103.36,1150
2019-12-28 10,103.36,1150
2019-12-28 11,103.36,1150
2019-12-28 12,103.36,1150
2019-12-28 13,103.36,1150
2019-12-28 14,103.36,1150
2019-12-28 15,103.36,1150
2019-12-28 16,103.36,1150
2019-12-28 17,103.36,1150
2019-12-28 18,103.36,1150
2019-12-28 19,103.36,1150
2019-12-28 20,103.36,1150
2019-12-28 21,103.36,1150
2019-12-28 22,103.36,1150
2019-12-28 23,103.36,1150
2019-12-29 00,103.36,1150
2019-12-29 01,103.36,1150
2019-12-29 02,103.36,1150
2019-12-29 03,103.36,1150
2019-12-29 04,103.36,1150
2019-12-29 05,103.36,1150
2019-12-29 06,103.36,1150
2019-12-29 07,103.36,1150
2019-12-29 08,103.36,1150
2019-12-29 09,103.36,1150
2019-12-29 10,103.36,1150
2019-12-29 11,103.36,1150
2019-12-29 12,103.36,1150
2019-12-29 13,103.36,1150
2019-12-29 14,103.36,1150
2019-12-29 15,103.36,1150
2019-12-29 16,103.36,1150
2019-12-29 17,103.36,1150
2019-12-29 18,103.36,1150
2019-12-29 19,103.36,1150
2019-12-29 20,103.36,1150
2019-12-29 21,103.36,1150
2019-12-29 22,103.36,1150
2019-12-29 23,103.36,1150
2019-12-30 00,103.36,1150
2019-12-30 01,103.36,1150
2019-12-30 02,103.36,1150
2019-12-30 03,103.36,1150
2019-12-30 04,103.36,1150
2019-12-30 05,103.36,37
2019-12-30 06,103.36,37
2019-12-30 07,103.36,37
2019-12-30 08,104.0,1890
2019-12-30 09,104.16,10435
2019-12-30 10,103.44,241915
2019-12-30 11,103.84,158414
2019-12-30 12,103.32,275212
2019-12-30 13,103.28,62302
2019-12-30 14,103.4,85465
2019-12-30 15,103.12,65034
2019-12-30 16,103.2,242678
2019-12-30 17,103.28,5271
2019-12-30 18,103.28,5271
2019-12-30 19,103.28,5271
2019-12-30 20,103.28,5271
2019-12-30 21,103.28,5271
2019-12-30 22,103.28,5271
2019-12-30 23,103.28,5271
2019-12-31 00,103.28,5271
2019-12-31 01,103.28,5271
2019-12-31 02,103.28,5271
2019-12-31 03,103.28,5271
2019-12-31 04,103.28,5271
2019-12-31 05,103.28,425
2019-12-31 06,103.28,425
2019-12-31 07,103.04,62
2019-12-31 08,102.24,30924
2019-12-31 09,102.24,26240
2019-12-31 10,101.92,208231
2019-12-31 11,102.8,220180
2019-12-31 12,103.28,182737
2019-12-31 13,103.08,107358
2019-12-31 14,102.8,88444
2019-12-31 15,102.32,277352
2019-12-31 16,102.44,128122
2019-12-31 17,102.56,28899
2019-12-31 18,102.56,28899
2019-12-31 19,102.56,28899
2019-12-31 20,102.56,28899
2019-12-31 21,102.56,28899
2019-12-31 22,102.56,28899
2019-12-31 23,102.56,28899
2020-01-01 00,102.56,28899
2020-01-01 01,102.56,28899
2020-01-01 02,102.56,28899
2020-01-01 03,102.56,28899
2020-01-01 04,102.56,28899
2020-01-01 05,102.56,28899
2020-01-01 06,102.56,28899
2020-01-01 07,102.56,28899
2020-01-01 08,102.56,28899
2020-01-01 09,102.56,28899
2020-01-01 10,102.56,28899
2020-01-01 11,102.56,28899
2020-01-01 12,102.56,28899
2020-01-01 13,102.56,28899
2020-01-01 14,102.56,28899
2020-01-01 15,102.56,28899
2020-01-01 16,102.56,28899
2020-01-01 17,102.56,28899
2020-01-01 18,102.56,28899
2020-01-01 19,102.56,28899
2020-01-01 20,102.56,28899
2020-01-01 21,102.56,28899
2020-01-01 22,102.56,28899
2020-01-01 23,102.56,28899
2020-01-02 00,102.56,28899
2020-01-02 01,102.56,28899
2020-01-02 02,102.56,28899
2020-01-02 03,102.56,28899
2020-01-02 04,102.56,28899
2020-01-02 05,102.56,28899
2020-01-02 06,102.48,62
2020-01-02 07,102.4,25
2020-01-02 08,102.16,5081
2020-01-02 09,102.32,26696
2020-01-02 10,102.48,201974
2020-01-02 11,102.48,489554
2020-01-02 12,101.92,301463
2020-01-02 13,101.96,136341
2020-01-02 14,102.16,70396
2020-01-02 15,102.4,202093
2020-01-02 16,102.48,56708
2020-01-02 17,102.4,38117
2020-01-02 18,102.48,174
2020-01-02 19,102.4,125
2020-01-02 20,102.4,125
2020-01-02 21,102.4,125
2020-01-02 22,102.4,125
2020-01-02 23,102.4,125
2020-01-03 00,102.4,125
2020-01-03 01,102.4,125
2020-01-03 02,102.4,125
2020-01-03 03,102.4,125
2020-01-03 04,102.4,125
2020-01-03 05,106.16,8935
2020-01-03 06,106.72,15604
2020-01-03 07,106.64,6868
2020-01-03 08,106.24,123108
2020-01-03 09,106.1608,158505
2020-01-03 10,106.32,633074
2020-01-03 11,105.9728,599225
2020-01-03 12,104.8,1120004
2020-01-03 13,104.952,361751
2020-01-03 14,105.52,701043
2020-01-03 15,105.52,323530
2020-01-03 16,105.504,274756
2020-01-03 17,105.68,20614
2020-01-03 18,105.76,1145
2020-01-03 19,105.92,454
2020-01-03 20,105.68,931
2020-01-03 21,105.68,931
2020-01-03 22,105.68,931
2020-01-03 23,105.68,931
2020-01-04 00,105.68,931
2020-01-04 01,105.68,931
2020-01-04 02,105.68,931
2020-01-04 03,105.68,931
2020-01-04 04,105.68,931
2020-01-04 05,105.68,931
2020-01-04 06,105.68,931
2020-01-04 07,105.68,931
2020-01-04 08,105.68,931
2020-01-04 09,105.68,931
2020-01-04 10,105.68,931
2020-01-04 11,105.68,931
2020-01-04 12,105.68,931
2020-01-04 13,105.68,931
2020-01-04 14,105.68,931
2020-01-04 15,105.68,931
2020-01-04 16,105.68,931
2020-01-04 17,105.68,931
2020-01-04 18,105.68,931
2020-01-04 19,105.68,931
2020-01-04 20,105.68,931
2020-01-04 21,105.68,931
2020-01-04 22,105.68,931
2020-01-04 23,105.68,931
2020-01-05 00,105.68,931
2020-01-05 01,105.68,931
2020-01-05 02,105.68,931
2020-01-05 03,105.68,931
2020-01-05 04,105.68,931
2020-01-05 05,105.68,931
2020-01-05 06,105.68,931
2020-01-05 07,105.68,931
2020-01-05 08,105.68,931
2020-01-05 09,105.68,931
2020-01-05 10,105.68,931
2020-01-05 11,105.68,931
2020-01-05 12,105.68,931
2020-01-05 13,105.68,931
2020-01-05 14,105.68,931
2020-01-05 15,105.68,931
2020-01-05 16,105.68,931
2020-01-05 17,105.68,931
2020-01-05 18,105.68,931
2020-01-05 19,105.68,931
2020-01-05 20,105.68,931
2020-01-05 21,105.68,931
2020-01-05 22,105.68,931
2020-01-05 23,105.68,931
2020-01-06 00,105.68,931
2020-01-06 01,105.68,931
2020-01-06 02,105.68,931
2020-01-06 03,105.68,931
2020-01-06 04,105.68,931
2020-01-06 05,107.12,1419
2020-01-06 06,106.8,4662
2020-01-06 07,106.8,376
2020-01-06 08,106.72,9936
2020-01-06 09,106.96,87120
2020-01-06 10,106.4,380883
2020-01-06 11,105.92,468908
2020-01-06 12,105.72,384363
2020-01-06 13,105.56,194935
2020-01-06 14,105.9096,165378
2020-01-06 15,105.92,160253
2020-01-06 16,105.24,596169
2020-01-06 17,105.28,79191
2020-01-06 18,105.44,593
2020-01-06 19,105.36,487
2020-01-06 20,105.6,500
2020-01-06 21,105.6,500
2020-01-06 22,105.6,500
2020-01-06 23,105.6,500
2020-01-07 00,105.6,500
2020-01-07 01,105.6,500
2020-01-07 02,105.6,500
2020-01-07 03,105.6,500
2020-01-07 04,105.6,500
2020-01-07 05,105.68,437
2020-01-07 06,105.68,437
2020-01-07 07,105.2,337
2020-01-07 08,105.04,722
2020-01-07 09,105.28,560
2020-01-07 10,105.2,233494
2020-01-07 11,104.88,275434
2020-01-07 12,104.72,383745
2020-01-07 13,104.48,296562
2020-01-07 14,105.16,180806
2020-01-07 15,105.04,113446
