time, open, high, low, close, volume
2021-04-06 19:00:00, 403.631308682, 403.92935287, 403.472351782, 403.839939613, 56541
2021-04-06 18:00:00, 403.581634651, 403.700852326, 403.5021562, 403.611439069, 98857
2021-04-06 17:00:00, 403.42267775, 403.581634651, 403.243851238, 403.571699844, 5198990
2021-04-06 16:00:00, 403.92935287, 404.038635738, 402.757045731, 403.412742944, 17222870
2021-04-06 15:00:00, 403.983994304, 404.177723026, 403.641243488, 403.92935287, 6454246
2021-04-06 14:00:00, 404.157853414, 404.197592639, 403.223981625, 403.979026901, 5166191
2021-04-06 13:00:00, 404.525441245, 404.555245664, 403.998896513, 404.16778822, 6933528
2021-04-06 12:00:00, 404.157853414, 404.585050083, 403.859809226, 404.515506439, 4811579
2021-04-06 11:00:00, 404.118114189, 404.54521151, 403.899548451, 404.16778822, 7241987
2021-04-06 10:00:00, 403.074959531, 404.237331864, 402.8663286, 404.118114189, 7074372
2021-04-06 09:00:00, 402.975611469, 403.591569457, 402.558349606, 403.035220306, 406335
2021-04-06 08:00:00, 402.876263406, 403.26372085, 402.826589375, 403.26372085, 166562
2021-04-06 07:00:00, 402.985546275, 403.084894338, 402.617958443, 402.826589375, 39733
2021-04-06 06:00:00, 402.896133019, 403.055089919, 402.766980537, 402.886198212, 10527
2021-04-06 05:00:00, 402.856393794, 403.363068913, 402.359653481, 403.134568369, 28414
2021-04-05 20:00:00, 404.24726667, 404.336679926, 404.058505351, 404.08830977, 57771
2021-04-05 19:00:00, 403.879678838, 404.32674512, 403.800200388, 404.237331864, 93816
2021-04-05 18:00:00, 403.939287676, 403.998896513, 403.710787132, 403.899548451, 131809
2021-04-05 17:00:00, 403.641243488, 404.00883132, 403.452482169, 403.939287676, 6223071
2021-04-05 16:00:00, 403.462516324, 404.187657832, 403.10476395, 403.661113101, 20881535
2021-04-05 15:00:00, 403.92935287, 404.177723026, 403.452581517, 403.467384379, 8894597
2021-04-05 14:00:00, 403.705819729, 403.959157288, 403.432612557, 403.939287676, 8036363
2021-04-05 13:00:00, 403.561765038, 404.287005895, 403.512091007, 403.710787132, 7955375
2021-04-05 12:00:00, 402.985546275, 403.84987442, 402.841491584, 403.571699844, 8992960
2021-04-05 11:00:00, 401.932456812, 403.382938525, 401.584738593, 402.985546275, 17691217
2021-04-05 10:00:00, 400.720410448, 401.992065649, 400.621062385, 401.912587199, 10925729
2021-04-05 09:00:00, 400.114784658, 400.809823704, 399.110971834, 400.700540836, 295137
2021-04-05 08:00:00, 400.114387266, 400.362757423, 400.02497401, 400.223670135, 244967
2021-04-05 07:00:00, 399.915691141, 400.243539748, 399.895821529, 400.094517654, 19141
2021-04-05 06:00:00, 399.766669047, 400.124322073, 399.766669047, 400.044843622, 14498
2021-04-05 05:00:00, 399.498429278, 399.935560754, 399.458690053, 399.766669047, 26506
2021-04-01 20:00:00, 398.445339815, 398.624166327, 398.415535396, 398.544687877, 55942
2021-04-01 19:00:00, 398.355926558, 398.465209427, 398.226774077, 398.435405009, 95256
2021-04-01 18:00:00, 398.385730977, 398.574492296, 398.226774077, 398.336056946, 2374668
2021-04-01 17:00:00, 397.918795083, 398.465209427, 397.918795083, 398.385730977, 7661848
2021-04-01 16:00:00, 397.322806056, 398.057882371, 396.816031588, 397.928729889, 17307633
2021-04-01 15:00:00, 397.044532132, 397.392250351, 396.994858101, 397.327674111, 19033700
2021-04-01 14:00:00, 397.114075776, 397.253163064, 396.725624851, 397.044532132, 8902233
2021-04-01 13:00:00, 396.572628835, 397.253163064, 396.537857013, 397.119043179, 9312924
2021-04-01 12:00:00, 396.696813913, 397.034597326, 396.418639338, 396.578987111, 8264966
2021-04-01 11:00:00, 395.812616156, 396.716683526, 395.64372445, 396.704861106, 12903562
