2021-04-27 23:00:00, 55313.08, 54857.98, 55279.68
2021-04-28 00:00:00, 55052.09, 54723.76, 54857.98
2021-04-28 01:00:00, 55003.89, 54492.92, 54889.38
2021-04-28 02:00:00, 54689.03, 53886.63, 54653.36
2021-04-28 03:00:00, 54573.6, 54107.31, 54211.05
2021-04-28 04:00:00, 54558.25, 54129.51, 54322.85
2021-04-28 05:00:00, 54435.39, 53980.04, 54129.64
2021-04-28 06:00:00, 54501.85, 54152.4, 54272.4
2021-04-28 07:00:00, 55114.05, 54442.66, 54442.66
2021-04-28 08:00:00, 55332.74, 54808.24, 54882.54
2021-04-28 09:00:00, 55223.61, 54667.73, 55210.77
2021-04-28 10:00:00, 54933.45, 54515.88, 54812.42
2021-04-28 11:00:00, 54649.2, 54172.42, 54544.93
2021-04-28 12:00:00, 54807.26, 54307.02, 54378.88
2021-04-28 13:00:00, 55005.09, 54573.57, 54744.84
2021-04-28 14:00:00, 55112.04, 54711.96, 54889.57
2021-04-28 15:00:00, 55472.67, 54795.55, 55003.54
2021-04-28 16:00:00, 56461.55, 54308.75, 55465.59
2021-04-28 17:00:00, 54940.91, 54167.94, 54430.18
2021-04-28 18:00:00, 54887.34, 54370.74, 54853.95
2021-04-28 19:00:00, 54917.98, 54428.67, 54481.44
2021-04-28 20:00:00, 55217.24, 54738.22, 54877.94
2021-04-28 21:00:00, 54808.83, 54493.22, 54759.77
2021-04-28 22:00:00, 54799.71, 54362, 54626.51
2021-04-28 23:00:00, 54654.79, 54149.32, 54607.73
2021-04-29 00:00:00, 54320.39, 53606.48, 54316.33
2021-04-29 01:00:00, 54016.06, 53552.13, 53625.55
2021-04-29 02:00:00, 54510.04, 53915.24, 53954.8
2021-04-29 03:00:00, 54506.33, 54307.93, 54414.78
2021-04-29 04:00:00, 54499.32, 53906.23, 54484.45
2021-04-29 05:00:00, 54749.18, 53821.72, 53989.18
2021-04-29 06:00:00, 54712.76, 54381.58, 54594.6
2021-04-29 07:00:00, 54590.47, 54177.48, 54480.08
2021-04-29 08:00:00, 54567.59, 54228, 54364.29
2021-04-29 09:00:00, 54444.38, 53605.06, 54386.29
2021-04-29 10:00:00, 53921.65, 53515.5, 53621.45
2021-04-29 11:00:00, 53942.59, 53351.09, 53717.13
2021-04-29 12:00:00, 53820.75, 52989.76, 53762.4
2021-04-29 13:00:00, 53191.38, 52756.42, 53000.35
2021-04-29 14:00:00, 53036.38, 52526.46, 52777.67
2021-04-29 15:00:00, 53043.64, 52834.06, 52933.13
2021-04-29 16:00:00, 53330.36, 52399.42, 52883.73
2021-04-29 17:00:00, 53357.81, 52829.11, 52988.97
2021-04-29 18:00:00, 53466, 53131.98, 53350.03
2021-04-29 19:00:00, 53673.75, 53346.09, 53404.55
2021-04-29 20:00:00, 53829.45, 53089.93, 53581.58
2021-04-29 21:00:00, 53649.52, 53230.57, 53391.06
2021-04-29 22:00:00, 53649.71, 53396.69, 53428.56
2021-04-29 23:00:00, 53812.36, 53475.41, 53574.03
2021-04-30 00:00:00, 54250.73, 53741.47, 53742.1
2021-04-30 01:00:00, 54349.45, 53972.31, 54173.32
2021-04-30 02:00:00, 54484.73, 54216.05, 54313.14
2021-04-30 03:00:00, 54580.6, 54298.04, 54466.83
2021-04-30 04:00:00, 54674.26, 54161.64, 54362.06
2021-04-30 05:00:00, 54821.95, 54375.61, 54579.55
2021-04-30 06:00:00, 54540.19, 54185.49, 54383.57
2021-04-30 07:00:00, 54416.27, 54106.72, 54228.58
2021-04-30 08:00:00, 54759.96, 54244.64, 54273.17
2021-04-30 09:00:00, 55992.93, 54489.83, 54719.08
2021-04-30 10:00:00, 56333.45, 55784.44, 55992.79
2021-04-30 11:00:00, 57246.14, 55988.71, 55992.68
2021-04-30 12:00:00, 57381.72, 56611.27, 57192.79
2021-04-30 13:00:00, 56831.95, 56337.59, 56749.91
2021-04-30 14:00:00, 57089.9, 56587.51, 56594.47
2021-04-30 15:00:00, 57101.55, 56861.44, 56928.59
2021-04-30 16:00:00, 57087.35, 56485.13, 57049.42
2021-04-30 17:00:00, 57197.09, 56718.06, 56831.06
2021-04-30 18:00:00, 57437.08, 56964.15, 57046.2
2021-04-30 19:00:00, 57984.34, 57146.72, 57157.89
2021-04-30 20:00:00, 58139.04, 57507.83, 57757.97
2021-04-30 21:00:00, 58487.33, 57554.04, 57870.74
2021-04-30 22:00:00, 58498.65, 57999.97, 58477.8
2021-04-30 23:00:00, 58287.36, 58109.27, 58160.96
2021-05-01 00:00:00, 58277.45, 57775.23, 58230.76
2021-05-01 01:00:00, 58449.26, 57934.14, 58107.72
2021-05-01 02:00:00, 58238.94, 57884.61, 58144.6
2021-05-01 03:00:00, 58062.01, 57675.86, 57930.68
2021-05-01 04:00:00, 57962.81, 57514.33, 57766.11
2021-05-01 05:00:00, 57865.48, 57199.02, 57521.11
2021-05-01 06:00:00, 57675.26, 57384.06, 57525.11
2021-05-01 07:00:00, 57859.68, 57420.27, 57421.15
2021-05-01 08:00:00, 58082.58, 57739.58, 57851.63
2021-05-01 09:00:00, 58050.43, 57602.78, 57807.56
2021-05-01 10:00:00, 57723.31, 57322.99, 57648.75
2021-05-01 11:00:00, 57524.42, 57057.4, 57461.31
2021-05-01 12:00:00, 57714.61, 57252.3, 57393.27
2021-05-01 13:00:00, 57778.75, 57515.21, 57515.76
2021-05-01 14:00:00, 57681.59, 57445.96, 57600.49
2021-05-01 15:00:00, 58013.05, 57499.91, 57638.36
2021-05-01 16:00:00, 57918.83, 57690.73, 57810.76
2021-05-01 17:00:00, 57721.39, 57440.86, 57703.63
2021-05-01 18:00:00, 57725.62, 57354.65, 57480.92
2021-05-01 19:00:00, 57979.27, 57618.27, 57681.9
2021-05-01 20:00:00, 57934.82, 57417.71, 57843.16
2021-05-01 21:00:00, 57518.78, 57329.34, 57496.21
2021-05-01 22:00:00, 57729, 57450.77, 57451.21
2021-05-01 23:00:00, 57713.09, 56460.53, 57685.47
2021-05-02 00:00:00, 56947.76, 56236.02, 56537.45
2021-05-02 01:00:00, 57140.89, 56684.98, 56937.42
2021-05-02 02:00:00, 57057.83, 56738.31, 56942.68
2021-05-02 03:00:00, 57002.89, 56451.61, 56907.34
2021-05-02 04:00:00, 56771.44, 56214.68, 56664.9
2021-05-02 05:00:00, 56646.99, 56092.72, 56541.91
2021-05-02 06:00:00, 56918.85, 56416.86, 56459.17
2021-05-02 07:00:00, 57064.77, 56588.47, 56868.31
